Goal Representation,Debug Result,Action,Add Info,LLM Answer,Plan
"['1. Identify the cutting board or surface to use for slicing.', '2. Place the chicken on the select
ed surface and slice it as desired.']",,,,,
,,,,,"(CrowControllerApplier<walk_executor(kitchen_counter_230)>, CrowControllerApplier<exp(cutting_board_
2051, kitchen_counter_230)>, CrowControllerApplier<walk_executor(cutting_board_2051)>, CrowControlle
rApplier<obs(cutting_board_2051, Identify the cutting board or surface for slicing the chicken)>)"
,,walk_executor(kitchen_counter_230),"Find napkin_2005. Find knife_2050. Find cutting_board_2051. Find cup_2063. Find cup_2064. Find pot_2
069. Find oil_2079. Find fryingpan_2083. Find tray_296. Find drawing_239. Find drawing_238. Find dra
wing_240. Find drawing_241. Find drawing_242. Find drawing_243. Robot is inside dining_room_201. Rob
ot is close kitchen_counter_230. Robot is on couch_352. ",,
,,"exp(cutting_board_2051, kitchen_counter_230)",Find cutting_board_2051. ,,
,,,,,"(CrowControllerApplier<walk_executor(cutting_board_2051)>, CrowControllerApplier<obs(cutting_board_2
051, Identify the cutting board or surface for slicing the chicken)>)"
,,walk_executor(cutting_board_2051),"Robot is inside dining_room_201. Robot is close kitchen_counter_230. Robot is close cutting_board_20
51. Robot is on couch_352. ",,
,,"obs(cutting_board_2051, Identify the cutting board or surface for slicing the chicken)","Get this information:  cutting_board_2051 is inside dining_room_201. cutting_board_2051 is close to 
kitchen_counter_230. cutting_board_2051 is close to character_65. cutting_board_2051 is on kitchen_c
ounter_230. cutting_board_2051 is CLEAN.",,
,,,,,"(CrowControllerApplier<exp(food_chicken_2017, kitchen_counter_230)>, CrowControllerApplier<walk_exec
utor(food_chicken_2017)>, CrowControllerApplier<grab_executor(food_chicken_2017)>, CrowControllerApp
lier<walk_executor(cutting_board_2051)>, CrowControllerApplier<put_executor(food_chicken_2017, cutti
ng_board_2051)>, CrowControllerApplier<walk_executor(knife_2050)>, CrowControllerApplier<grab_execut
or(knife_2050)>, CrowControllerApplier<walk_executor(food_chicken_2017)>, CrowControllerApplier<cut_
executor(food_chicken_2017)>)"
,,"exp(food_chicken_2017, kitchen_counter_230)",Failed to find food_chicken_2017 around kitchen_counter_230. ,,
,,,,,"(CrowControllerApplier<walk_executor(fridge_289)>, CrowControllerApplier<switchoff_executor(fridge_2
89)>, CrowControllerApplier<open_executor(fridge_289)>, CrowControllerApplier<exp(food_chicken_2017,
 fridge_289)>, CrowControllerApplier<walk_executor(food_chicken_2017)>, CrowControllerApplier<grab_e
xecutor(food_chicken_2017)>, CrowControllerApplier<walk_executor(cutting_board_2051)>, CrowControlle
rApplier<put_executor(food_chicken_2017, cutting_board_2051)>, CrowControllerApplier<walk_executor(k
nife_2050)>, CrowControllerApplier<grab_executor(knife_2050)>, CrowControllerApplier<walk_executor(f
ood_chicken_2017)>, CrowControllerApplier<cut_executor(food_chicken_2017)>)"
,,walk_executor(fridge_289),"Find sauce_2078. Find food_steak_2008. Find food_apple_2009. Find food_bacon_2010. Find food_banana_
2011. Find food_bread_2012. Find food_cake_2013. Find food_carrot_2014. Find food_cereal_2015. Find 
food_cheese_2016. Find food_chicken_2017. Find food_dessert_2018. Find food_donut_2019. Find food_eg
g_2020. Find food_fish_2021. Find food_food_2022. Find food_fruit_2023. Find food_hamburger_2024. Fi
nd food_ice_cream_2025. Find food_jam_2026. Find food_kiwi_2027. Find food_lemon_2028. Find food_noo
dles_2029. Find food_oatmeal_2030. Find food_orange_2031. Find food_onion_2032. Find food_peanut_but
ter_2033. Find food_pizza_2034. Find food_potato_2035. Find food_rice_2036. Find food_salt_2037. Fin
d food_snack_2038. Find food_sugar_2039. Find food_turkey_2040. Find food_vegetable_2041. Find dry_p
asta_2042. Find milk_2043. Robot is inside dining_room_201. Robot is close sauce_2078. Robot is clos
e fridge_289. Robot is close floor_202. Robot is close floor_203. Robot is close food_steak_2008. Ro
bot is close food_apple_2009. Robot is close food_bacon_2010. Robot is close food_banana_2011. Robot
 is close food_bread_2012. Robot is close food_cake_2013. Robot is close food_carrot_2014. Robot is 
close food_cereal_2015. Robot is close food_cheese_2016. Robot is close food_chicken_2017. Robot is 
close food_dessert_2018. Robot is close food_donut_2019. Robot is close food_egg_2020. Robot is clos
e food_fish_2021. Robot is close food_food_2022. Robot is close food_fruit_2023. Robot is close food
_hamburger_2024. Robot is close food_ice_cream_2025. Robot is close food_jam_2026. Robot is close fo
od_kiwi_2027. Robot is close food_lemon_2028. Robot is close food_noodles_2029. Robot is close food_
oatmeal_2030. Robot is close food_orange_2031. Robot is close food_onion_2032. Robot is close food_p
eanut_butter_2033. Robot is close food_pizza_2034. Robot is close food_potato_2035. Robot is close f
ood_rice_2036. Robot is close food_salt_2037. Robot is close food_snack_2038. Robot is close food_su
gar_2039. Robot is close food_turkey_2040. Robot is close food_vegetable_2041. Robot is close dry_pa
sta_2042. Robot is close milk_2043. Robot is on couch_352. Robot is no longer close cutting_board_20
51.Robot is no longer close kitchen_counter_230.",,
,,switchoff_executor(fridge_289),"Find mat_22. Robot is inside dining_room_201. Robot is close sauce_2078. Robot is close fridge_289. 
Robot is close floor_202. Robot is close floor_203. Robot is close food_steak_2008. Robot is close f
ood_apple_2009. Robot is close food_bacon_2010. Robot is close food_banana_2011. Robot is close food
_bread_2012. Robot is close food_cake_2013. Robot is close food_carrot_2014. Robot is close food_cer
eal_2015. Robot is close food_cheese_2016. Robot is close food_chicken_2017. Robot is close food_des
sert_2018. Robot is close food_donut_2019. Robot is close food_egg_2020. Robot is close food_fish_20
21. Robot is close food_food_2022. Robot is close food_fruit_2023. Robot is close food_hamburger_202
4. Robot is close food_ice_cream_2025. Robot is close food_jam_2026. Robot is close food_kiwi_2027. 
Robot is close food_lemon_2028. Robot is close food_noodles_2029. Robot is close food_oatmeal_2030. 
Robot is close food_orange_2031. Robot is close food_onion_2032. Robot is close food_peanut_butter_2
033. Robot is close food_pizza_2034. Robot is close food_potato_2035. Robot is close food_rice_2036.
 Robot is close food_salt_2037. Robot is close food_snack_2038. Robot is close food_sugar_2039. Robo
t is close food_turkey_2040. Robot is close food_vegetable_2041. Robot is close dry_pasta_2042. Robo
t is close milk_2043. Robot is on couch_352. ",,
,,open_executor(fridge_289),"Robot is inside dining_room_201. Robot is close sauce_2078. Robot is close fridge_289. Robot is clos
e floor_202. Robot is close floor_203. Robot is close food_steak_2008. Robot is close food_apple_200
9. Robot is close food_bacon_2010. Robot is close food_banana_2011. Robot is close food_bread_2012. 
Robot is close food_cake_2013. Robot is close food_carrot_2014. Robot is close food_cereal_2015. Rob
ot is close food_cheese_2016. Robot is close food_chicken_2017. Robot is close food_dessert_2018. Ro
bot is close food_donut_2019. Robot is close food_egg_2020. Robot is close food_fish_2021. Robot is 
close food_food_2022. Robot is close food_fruit_2023. Robot is close food_hamburger_2024. Robot is c
lose food_ice_cream_2025. Robot is close food_jam_2026. Robot is close food_kiwi_2027. Robot is clos
e food_lemon_2028. Robot is close food_noodles_2029. Robot is close food_oatmeal_2030. Robot is clos
e food_orange_2031. Robot is close food_onion_2032. Robot is close food_peanut_butter_2033. Robot is
 close food_pizza_2034. Robot is close food_potato_2035. Robot is close food_rice_2036. Robot is clo
se food_salt_2037. Robot is close food_snack_2038. Robot is close food_sugar_2039. Robot is close fo
od_turkey_2040. Robot is close food_vegetable_2041. Robot is close dry_pasta_2042. Robot is close mi
lk_2043. Robot is on couch_352. ",,
,,"exp(food_chicken_2017, fridge_289)",Find food_chicken_2017. ,,
,,walk_executor(food_chicken_2017),"Robot is inside dining_room_201. Robot is close fridge_289. Robot is close food_chicken_2017. Robot 
is on couch_352. Robot is no longer close sauce_2078.Robot is no longer close floor_202.Robot is no 
longer close floor_203.Robot is no longer close food_steak_2008.Robot is no longer close food_apple_
2009.Robot is no longer close food_bacon_2010.Robot is no longer close food_banana_2011.Robot is no 
longer close food_bread_2012.Robot is no longer close food_cake_2013.Robot is no longer close food_c
arrot_2014.Robot is no longer close food_cereal_2015.Robot is no longer close food_cheese_2016.Robot
 is no longer close food_dessert_2018.Robot is no longer close food_donut_2019.Robot is no longer cl
ose food_egg_2020.Robot is no longer close food_fish_2021.Robot is no longer close food_food_2022.Ro
bot is no longer close food_fruit_2023.Robot is no longer close food_hamburger_2024.Robot is no long
er close food_ice_cream_2025.Robot is no longer close food_jam_2026.Robot is no longer close food_ki
wi_2027.Robot is no longer close food_lemon_2028.Robot is no longer close food_noodles_2029.Robot is
 no longer close food_oatmeal_2030.Robot is no longer close food_orange_2031.Robot is no longer clos
e food_onion_2032.Robot is no longer close food_peanut_butter_2033.Robot is no longer close food_piz
za_2034.Robot is no longer close food_potato_2035.Robot is no longer close food_rice_2036.Robot is n
o longer close food_salt_2037.Robot is no longer close food_snack_2038.Robot is no longer close food
_sugar_2039.Robot is no longer close food_turkey_2040.Robot is no longer close food_vegetable_2041.R
obot is no longer close dry_pasta_2042.Robot is no longer close milk_2043.",,
,,grab_executor(food_chicken_2017),"Robot is inside dining_room_201. Robot is close fridge_289. Robot is close food_chicken_2017. Grabbi
ng food_chicken_2017 by right hand. Robot is on couch_352. ",,
,,walk_executor(cutting_board_2051),"Robot is inside dining_room_201. Robot is close food_chicken_2017. Robot is close cutting_board_2051
. Robot is close kitchen_counter_230. Robot is on couch_352. Robot is no longer close fridge_289.",,
,,"put_executor(food_chicken_2017, cutting_board_2051)","Robot is inside dining_room_201. Robot is close food_chicken_2017. Robot is close cutting_board_2051
. Robot is close kitchen_counter_230. Robot is on couch_352. food_chicken_2017 released by right han
d. ",,
,,walk_executor(knife_2050),"Robot is inside dining_room_201. Robot is close kitchen_counter_230. Robot is close knife_2050. Robo
t is on couch_352. Robot is no longer close food_chicken_2017.Robot is no longer close cutting_board
_2051.",,
,,grab_executor(knife_2050),"Robot is inside dining_room_201. Robot is close kitchen_counter_230. Robot is close knife_2050. Grab
bing knife_2050 by right hand. Robot is on couch_352. ",,
